2025-05-27T16:44:29,,,,,,,,,,,,,,TOUCH_SLIDER_RESOLUTION,100,
Configurations(Methods):,,,,,,,,,,,,,,TOUCH_DECIMAL_POINT_PRECISION,100,
Name,Touch Interfaces,,,,,,,,,,,,,num_elements,5,
config01,"Slider00, TS15, TS14, TS13, TS12, TS01",,,,,,,,,,,,,resol_plus,400,
65535,940,100,11614,11565,11584,11514,11569,,0,0,30,49,263,79,38,1
65535,940,100,11608,11553,11585,11504,11560,,0,0,23,55,339,78,29,1
65535,940,100,11601,11602,11591,11516,11546,,0,1,1,11,1200,12,108,22
65535,940,100,11585,11586,11556,11521,11562,,0,1,1,30,3100,31,103,21
65535,940,100,11574,11573,11566,11533,11576,,0,4,43,10,123,53,481,100
65535,940,100,11576,11574,11581,11544,11596,,0,4,52,15,129,67,478,100
65535,940,100,11577,11580,11593,11532,11567,,0,2,13,61,569,74,218,44
65535,940,100,11565,11585,11602,11517,11547,,0,2,17,85,600,102,217,43
65535,940,100,11560,11586,11605,11502,11535,,0,2,19,103,642,122,216,43
65535,940,100,11581,11578,11581,11515,11539,,0,0,0,3,400,3,25,1
65535,940,100,11573,11566,11584,11520,11550,,0,2,18,64,456,82,222,44
65535,940,100,11591,11567,11596,11531,11558,,0,2,29,65,324,94,231,46
65535,940,100,11578,11568,11577,11543,11585,,0,4,42,8,119,50,484,100
65535,940,100,11589,11578,11591,11557,11606,,0,4,49,15,131,64,476,100
65535,940,100,11587,11568,11598,11571,11595,,0,2,30,27,190,57,253,51
65535,940,100,11574,11560,11597,11537,11602,,0,4,65,5,108,70,493,100
65535,940,100,11573,11562,11600,11535,11604,,0,4,69,4,106,73,494,100
65535,940,100,11568,11558,11599,11535,11588,,0,2,41,64,256,105,239,48
65535,940,100,11567,11617,11590,11546,11573,,0,1,50,27,154,77,165,33
65535,940,100,11595,11614,11591,11527,11585,,0,1,19,23,221,42,145,29
65535,940,100,11603,11603,11589,11540,11596,,0,0,14,0,100,14,100,20
65535,940,100,11602,11634,11596,11545,11593,,0,1,32,38,219,70,146,29
65535,940,100,11607,11662,11565,11547,11595,,0,1,55,97,276,152,136,27
65535,940,100,11600,11631,11573,11547,11566,,0,1,31,58,287,89,135,27
65535,940,100,11614,11610,11569,11541,11572,,0,0,45,4,109,49,92,17
65535,940,100,11591,11597,11570,11544,11584,,0,1,6,27,550,33,118,24
65535,940,100,11600,11597,11551,11552,11559,,0,0,49,3,106,52,94,18
65535,940,100,11597,11592,11534,11539,11575,,0,0,63,5,108,68,93,17
65535,940,100,11602,11587,11552,11545,11584,,0,0,50,15,130,65,77,11
65535,940,100,11584,11588,11559,11526,11590,,0,4,64,31,148,95,468,100
65535,940,100,11592,11575,11566,11531,11547,,0,0,26,17,165,43,61,4
65535,940,100,11580,11570,11563,11536,11553,,0,0,17,10,159,27,63,5
65535,940,100,11566,11567,11560,11545,11519,,0,1,1,7,800,8,113,23
65535,940,100,11568,11571,11566,11549,11533,,0,1,3,5,267,8,137,27
65535,940,100,11563,11572,11570,11544,11561,,0,1,9,2,122,11,182,36
65535,940,100,11581,11563,11589,11561,11587,,0,2,26,28,208,54,248,50
65535,940,100,11595,11567,11603,11568,11585,,0,2,36,35,197,71,251,50
65535,940,100,11578,11563,11604,11563,11577,,0,2,41,41,200,82,250,50
65535,940,100,11587,11557,11600,11529,11579,,0,2,43,71,265,114,238,48
65535,940,100,11570,11548,11591,11505,11579,,0,2,43,86,300,129,233,47
65535,940,100,11580,11543,11577,11525,11580,,0,0,3,37,1333,40,8,1
65535,940,100,11560,11541,11580,11539,11587,,0,4,48,7,115,55,487,100
65535,940,100,11561,11550,11551,11541,11599,,0,4,58,48,183,106,455,100
65535,940,100,11567,11557,11567,11551,11604,,0,4,53,37,170,90,459,100
65535,940,100,11574,11555,11580,11533,11567,,0,2,25,47,288,72,235,47
65535,940,100,11571,11553,11583,11533,11569,,0,2,30,50,267,80,237,47
65535,940,100,11561,11547,11575,11543,11578,,0,4,35,3,109,38,492,100
65535,940,100,11550,11549,11574,11517,11540,,0,2,25,57,328,82,230,46
65535,940,100,11555,11545,11545,11524,11510,,0,0,10,10,200,20,50,1
65535,940,100,11556,11543,11553,11535,11534,,0,0,3,13,533,16,19,1
65535,940,100,11552,11545,11570,11516,11551,,0,2,25,54,316,79,232,46
65535,940,100,11566,11554,11585,11531,11569,,0,2,31,54,274,85,236,47
65535,940,100,11577,11565,11565,11544,11577,,0,0,12,12,200,24,50,1
65535,940,100,11582,11566,11579,11547,11575,,0,0,3,16,633,19,16,1
65535,940,100,11580,11560,11585,11551,11549,,0,2,25,34,236,59,242,48
65535,940,100,11593,11552,11595,11540,11557,,0,2,43,55,228,98,244,49
65535,940,100,11576,11552,11591,11531,11567,,0,2,39,60,254,99,239,48
65535,940,100,11582,11544,11589,11505,11536,,0,2,45,84,287,129,235,47
65535,940,100,11569,11546,11563,11524,11517,,0,0,6,23,483,29,21,1
65535,940,100,11572,11549,11588,11546,11527,,0,2,39,42,208,81,248,50
65535,940,100,11587,11555,11565,11548,11510,,0,0,22,32,245,54,41,1
65535,940,100,11593,11550,11576,11527,11549,,0,0,17,43,353,60,28,1
65535,940,100,11608,11545,11580,11505,11521,,0,0,28,63,325,91,31,1
65535,940,100,11584,11544,11545,11509,11534,,0,0,39,40,203,79,49,1
65535,940,100,11579,11543,11546,11492,11545,,0,0,33,36,209,69,48,1
65535,940,100,11599,11534,11557,11519,11534,,0,0,42,65,255,107,39,1
65535,940,100,11606,11551,11572,11536,11561,,0,0,34,55,262,89,38,1
65535,940,100,11615,11558,11548,11548,11569,,0,0,67,57,185,124,54,2
65535,940,100,11590,11553,11563,11524,11578,,0,0,27,37,237,64,42,1
65535,940,100,11591,11549,11546,11510,11549,,0,0,45,42,193,87,52,1
65535,940,100,11588,11552,11535,11522,11558,,0,0,53,36,168,89,60,4
65535,940,100,11590,11547,11503,11537,11582,,0,0,87,43,149,130,67,7
65535,940,100,11582,11553,11528,11542,11599,,0,4,57,71,225,128,444,98
65535,940,100,11577,11551,11519,11545,11599,,0,4,54,80,248,134,440,96
65535,940,100,11573,11548,11539,11517,11582,,0,4,65,43,166,108,460,100
65535,940,100,11579,11548,11524,11521,11583,,0,4,62,59,195,121,451,100
65535,940,100,11587,11552,11541,11526,11551,,0,0,46,35,176,81,57,3
65535,940,100,11584,11542,11515,11528,11526,,0,0,69,42,161,111,62,5
65535,940,100,11567,11529,11543,11521,11538,,0,0,24,38,258,62,39,1
65535,940,100,11565,11533,11531,11528,11549,,0,0,34,32,194,66,52,1
65535,940,100,11557,11537,11521,11533,11527,,0,0,36,20,156,56,64,6
65535,940,100,11552,11540,11519,11543,11556,,0,4,13,37,385,50,426,90
65535,940,100,11573,11552,11535,11521,11559,,0,0,38,21,155,59,65,6
65535,940,100,11575,11545,11534,11527,11562,,0,0,41,30,173,71,58,3
65535,940,100,11591,11547,11543,11527,11567,,0,0,48,44,192,92,52,1
65535,940,100,11588,11547,11560,11544,11569,,0,0,28,41,246,69,41,1
65535,940,100,11583,11542,11567,11542,11535,,0,0,16,41,356,57,28,1
65535,940,100,11575,11543,11565,11539,11552,,0,0,10,32,420,42,24,1
65535,940,100,11580,11590,11547,11555,11571,,0,1,10,43,530,53,119,24
65535,940,100,11596,11584,11563,11564,11539,,0,0,33,12,136,45,74,10
65535,940,100,11598,11567,11540,11536,11555,,0,0,58,31,153,89,65,6
65535,940,100,11577,11559,11547,11504,11524,,0,0,30,18,160,48,63,5
65535,940,100,11579,11548,11558,11518,11535,,0,0,21,31,248,52,40,1
65535,940,100,11580,11540,11544,11495,11537,,0,0,36,40,211,76,47,1
65535,940,100,11573,11540,11522,11508,11548,,0,0,51,33,165,84,61,4
65535,940,100,11583,11549,11543,11524,11566,,0,0,40,34,185,74,54,2
65535,940,100,11584,11547,11531,11545,11545,,0,0,53,37,170,90,59,4
65535,940,100,11589,11561,11555,11563,11564,,0,0,34,28,182,62,55,2
65535,940,100,11601,11567,11571,11554,11569,,0,0,30,34,213,64,47,1
65535,940,100,11598,11566,11577,11555,11527,,0,0,21,32,252,53,40,1
65535,940,100,11591,11558,11581,11555,11549,,0,0,10,33,430,43,23,1
65535,940,100,11577,11555,11578,11530,11544,,0,2,23,48,309,71,232,46
65535,940,100,11572,11555,11570,11538,11553,,0,0,2,17,950,19,11,1
65535,940,100,11575,11557,11579,11547,11527,,0,2,22,32,245,54,241,48
65535,940,100,11585,11556,11576,11548,11515,,0,0,9,29,422,38,24,1
65535,940,100,11590,11548,11579,11556,11533,,0,0,11,42,482,53,21,1
65535,940,100,11587,11544,11552,11563,11548,,0,0,35,43,223,78,45,1
65535,940,100,11596,11541,11557,11565,11520,,0,0,39,55,241,94,41,1
65535,940,100,11577,11543,11561,11560,11536,,0,0,16,34,313,50,32,1
65535,940,100,11580,11546,11535,11549,11513,,0,0,45,34,176,79,57,3
65535,940,100,11585,11545,11549,11554,11500,,0,0,36,40,211,76,47,1
65535,940,100,11576,11549,11557,11552,11515,,0,0,19,27,242,46,41,1
65535,940,100,11596,11613,11572,11532,11532,,0,1,17,41,341,58,129,26
65535,940,100,11611,11598,11579,11508,11548,,0,0,32,13,141,45,71,8
65535,940,100,11627,11639,11563,11506,11558,,0,1,12,76,733,88,114,23
65535,940,100,11610,11618,11583,11493,11560,,0,1,8,35,538,43,119,24
65535,940,100,11608,11598,11555,11491,11562,,0,0,53,10,119,63,84,14
65535,940,100,11617,11585,11564,11519,11536,,0,0,53,32,160,85,63,5
65535,940,100,11613,11591,11553,11544,11564,,0,0,60,22,137,82,73,9
65535,940,100,11617,11591,11565,11523,11581,,0,0,52,26,150,78,67,7
65535,940,100,11644,11595,11574,11550,11556,,0,0,70,49,170,119,59,4
65535,940,100,11655,11597,11554,11565,11564,,0,0,101,58,157,159,64,6
65535,940,100,11697,11592,11570,11567,11581,,0,0,127,105,183,232,55,2
65535,940,100,11744,11586,11565,11574,11559,,0,0,179,158,188,337,53,1
65535,940,100,11779,11588,11576,11553,11579,,0,0,203,191,194,394,52,1
65535,940,100,11884,11597,11602,11594,11562,,0,0,282,287,202,569,50,1
65535,940,100,11910,11605,11624,11601,11544,,0,0,286,305,207,591,48,1
65535,940,100,11931,11607,11633,11606,11558,,0,0,298,324,209,622,48,1
65535,940,100,11959,11596,11600,11597,11574,,0,0,359,363,201,722,50,1
65535,940,100,11975,11594,11571,11596,11581,,0,0,404,381,194,785,52,1
65535,940,100,11975,11586,11584,11558,11592,,0,0,391,389,199,780,50,1
65535,940,100,12005,11575,11559,11562,11591,,0,0,446,430,196,876,51,0
65535,940,100,12041,11576,11575,11571,11575,,1,0,466,465,200,931,50,1
1,940,100,12065,11587,11587,11579,11595,,1,0,478,478,200,956,50,1
0,940,100,12098,11602,11572,11565,11579,,1,0,526,496,194,1022,52,1
0,940,100,12176,11591,11561,11551,11593,,1,0,615,585,195,1200,51,0
0,940,100,12223,11587,11542,11559,11593,,1,0,681,636,193,1317,52,1
0,940,100,12266,11586,11555,11527,11596,,1,0,711,680,196,1391,51,0
0,940,100,12312,11582,11557,11542,11597,,1,0,755,730,197,1485,51,0
0,940,100,12337,11584,11546,11548,11579,,1,0,791,753,195,1544,51,0
1,940,100,12380,11591,11571,11571,11570,,1,0,809,789,198,1598,51,0
1,940,100,12426,11594,11598,11586,11582,,1,0,828,832,200,1660,50,1
1,940,100,12477,11607,11605,11594,11587,,1,0,872,870,200,1742,50,1
1,940,100,12531,11602,11611,11599,11573,,1,0,920,929,201,1849,50,1
1,940,100,12609,11605,11618,11588,11582,,1,0,991,1004,201,1995,50,1
1,940,100,12653,11600,11613,11559,11591,,1,0,1040,1053,201,2093,50,1
1,940,100,12721,11590,11603,11555,11597,,1,0,1118,1131,201,2249,50,1
0,940,100,12782,11654,11609,11584,11602,,1,0,1173,1128,196,2301,51,0
1,940,100,12833,11660,11629,11597,11619,,1,0,1204,1173,197,2377,51,0
1,940,100,12894,11657,11641,11601,11619,,1,0,1253,1237,199,2490,50,1
1,940,100,12940,11660,11637,11580,11614,,1,0,1303,1280,198,2583,51,0
0,940,100,12968,11663,11596,11584,11576,,1,0,1372,1305,195,2677,51,0
0,940,100,12997,11666,11569,11578,11544,,1,0,1428,1331,193,2759,52,1
0,940,100,13024,11664,11571,11577,11545,,1,0,1453,1360,194,2813,52,1
0,940,100,13016,11676,11582,11575,11568,,1,0,1434,1340,193,2774,52,1
0,940,100,13051,11696,11612,11548,11560,,1,0,1439,1355,194,2794,52,1
0,940,100,13053,11734,11619,11552,11555,,1,0,1434,1319,192,2753,52,1
0,940,100,13037,11748,11619,11548,11571,,1,0,1418,1289,191,2707,52,1
0,940,100,13049,11761,11621,11556,11577,,1,0,1428,1288,190,2716,53,1
1,940,100,13041,11768,11588,11561,11582,,1,0,1453,1273,188,2726,53,1
1,940,100,13001,11781,11572,11559,11569,,1,0,1429,1220,185,2649,54,2
1,940,100,12973,11786,11579,11566,11582,,1,0,1394,1187,185,2581,54,2
1,940,100,12953,11814,11584,11579,11599,,1,0,1369,1139,183,2508,55,2
1,940,100,12952,11840,11614,11592,11598,,1,0,1338,1112,183,2450,55,2
2,940,100,12931,11868,11607,11565,11582,,1,0,1324,1063,180,2387,56,2
2,940,100,12879,11916,11587,11575,11589,,1,0,1292,963,175,2255,57,3
2,940,100,12843,11928,11590,11554,11590,,1,0,1253,915,173,2168,58,3
3,940,100,12829,11951,11591,11529,11562,,1,0,1238,878,171,2116,58,3
3,940,100,12787,11968,11598,11537,11539,,1,0,1189,819,169,2008,59,4
3,940,100,12759,11983,11612,11559,11567,,1,0,1147,776,168,1923,60,4
4,940,100,12741,12021,11629,11568,11581,,1,0,1112,720,165,1832,61,4
5,940,100,12711,12066,11606,11575,11560,,1,0,1105,645,158,1750,63,5
6,940,100,12670,12151,11607,11579,11532,,1,0,1063,519,149,1582,67,7
7,940,100,12626,12166,11582,11584,11541,,1,0,1044,460,144,1504,69,8
8,940,100,12596,12187,11597,11597,11548,,1,0,999,409,141,1408,71,8
9,940,100,12554,12206,11605,11586,11557,,1,0,949,348,137,1297,73,9
12,940,100,12491,12263,11611,11607,11600,,1,0,880,228,126,1108,79,12
14,940,100,12442,12298,11624,11613,11602,,1,0,818,144,118,962,85,14
65535,940,100,12427,12383,11602,11583,11577,,0,0,825,44,105,869,95,18
65535,940,100,12406,12391,11607,11571,11585,,0,0,799,15,102,814,98,19
65535,940,100,12353,12401,11582,11574,11584,,0,1,48,819,1806,867,106,21
65535,940,100,12318,12406,11594,11566,11591,,0,1,88,812,1023,900,110,22
22,940,100,12286,12426,11610,11559,11582,,1,1,140,816,683,956,115,23
23,940,100,12271,12459,11625,11540,11593,,1,1,188,834,544,1022,118,24
24,940,100,12233,12491,11613,11564,11616,,1,1,258,878,440,1136,123,25
25,940,100,12195,12535,11645,11568,11600,,1,1,340,890,362,1230,128,26
25,940,100,12183,12561,11621,11560,11610,,1,1,378,940,349,1318,129,26
26,940,100,12158,12590,11630,11583,11609,,1,1,432,960,322,1392,131,26
26,940,100,12127,12605,11619,11586,11605,,1,1,478,986,306,1464,133,27
26,940,100,12092,12619,11634,11586,11575,,1,1,527,985,287,1512,135,27
27,940,100,12045,12639,11640,11569,11547,,1,1,594,999,268,1593,137,27
27,940,100,12021,12712,11654,11553,11570,,1,1,691,1058,253,1749,140,28
28,940,100,11999,12739,11671,11576,11584,,1,1,740,1068,244,1808,141,28
28,940,100,11978,12759,11680,11577,11600,,1,1,781,1079,238,1860,142,28
28,940,100,11947,12784,11664,11584,11610,,1,1,837,1120,234,1957,143,29
28,940,100,11905,12793,11665,11555,11600,,1,1,888,1128,227,2016,144,29
29,940,100,11846,12860,11651,11553,11572,,1,1,1014,1209,219,2223,146,29
29,940,100,11841,12861,11620,11559,11569,,1,1,1020,1241,222,2261,145,29
29,940,100,11831,12868,11658,11571,11581,,1,1,1037,1210,217,2247,146,29
29,940,100,11821,12885,11669,11556,11598,,1,1,1064,1216,214,2280,147,29
29,940,100,11818,12896,11670,11562,11616,,1,1,1078,1226,214,2304,147,29
29,940,100,11786,12896,11692,11566,11593,,1,1,1110,1204,208,2314,148,30
29,940,100,11769,12898,11700,11573,11598,,1,1,1129,1198,206,2327,149,30
29,940,100,11744,12898,11717,11574,11589,,1,1,1154,1181,202,2335,150,30
29,940,100,11728,12899,11692,11577,11592,,1,1,1171,1207,203,2378,149,30
30,940,100,11704,12892,11699,11575,11591,,1,1,1188,1193,200,2381,150,30
30,940,100,11670,12891,11769,11577,11601,,1,1,1221,1122,192,2343,152,30
30,940,100,11678,12894,11780,11593,11613,,1,1,1216,1114,192,2330,152,30
30,940,100,11679,12888,11772,11592,11616,,1,1,1209,1116,192,2325,152,30
30,940,100,11667,12874,11789,11589,11606,,1,1,1207,1085,190,2292,153,31
30,940,100,11641,12855,11799,11573,11566,,1,1,1214,1056,187,2270,153,31
30,940,100,11644,12831,11824,11575,11530,,1,1,1187,1007,185,2194,154,31
30,940,100,11634,12807,11834,11561,11538,,1,1,1173,973,183,2146,155,31
31,940,100,11643,12790,11859,11579,11561,,1,1,1147,931,181,2078,155,31
31,940,100,11651,12773,11866,11563,11584,,1,1,1122,907,181,2029,155,31
31,940,100,11662,12759,11897,11577,11598,,1,1,1097,862,179,1959,156,31
31,940,100,11651,12734,11926,11550,11594,,1,1,1083,808,175,1891,157,31
31,940,100,11627,12701,11942,11528,11584,,1,1,1074,759,171,1833,158,32
31,940,100,11612,12667,11960,11512,11588,,1,1,1055,707,167,1762,160,32
32,940,100,11597,12623,11988,11519,11588,,1,1,1026,635,162,1661,162,32
32,940,100,11585,12578,12014,11528,11590,,1,1,993,564,157,1557,164,33
33,940,100,11589,12553,12036,11544,11607,,1,1,964,517,154,1481,165,33
33,940,100,11576,12528,12079,11534,11610,,1,1,952,449,147,1401,168,34
34,940,100,11597,12502,12131,11526,11574,,1,1,905,371,141,1276,171,34
34,940,100,11609,12464,12150,11535,11579,,1,1,855,314,137,1169,173,35
35,940,100,11615,12434,12170,11544,11584,,1,1,819,264,132,1083,176,35
36,940,100,11612,12387,12217,11546,11562,,1,1,775,170,122,945,182,36
65535,940,100,11595,12349,12255,11562,11540,,0,1,754,94,112,848,189,38
65535,940,100,11588,12314,12291,11566,11565,,0,1,726,23,103,749,197,39
65535,940,100,11590,12282,12335,11590,11577,,0,2,53,745,1506,798,207,41
65535,940,100,11601,12262,12377,11585,11601,,0,2,115,792,789,907,213,43
42,940,100,11609,12293,12427,11570,11608,,1,2,134,857,740,991,214,43
43,940,100,11597,12243,12460,11578,11601,,1,2,217,882,506,1099,220,44
44,940,100,11582,12203,12485,11580,11601,,1,2,282,905,421,1187,224,45
45,940,100,11564,12170,12489,11578,11593,,1,2,319,911,386,1230,226,45
45,940,100,11579,12141,12528,11558,11592,,1,2,387,970,351,1357,228,46
46,940,100,11587,12113,12564,11550,11611,,1,2,451,1014,325,1465,231,46
46,940,100,11577,12094,12608,11584,11623,,1,2,514,1024,299,1538,233,47
47,940,100,11602,12097,12674,11621,11626,,1,2,577,1053,282,1630,235,47
47,940,100,11596,12069,12707,11619,11609,,1,2,638,1088,271,1726,237,47
47,940,100,11604,12035,12726,11623,11605,,1,2,691,1103,260,1794,238,48
48,940,100,11610,12000,12745,11630,11572,,1,2,745,1115,250,1860,240,48
48,940,100,11595,11964,12766,11635,11567,,1,2,802,1131,241,1933,241,48
48,940,100,11587,11990,12784,11634,11552,,1,2,794,1150,245,1944,241,48
48,940,100,11599,11962,12799,11652,11583,,1,2,837,1147,237,1984,242,48
48,940,100,11599,11936,12800,11672,11559,,1,2,864,1128,231,1992,243,49
48,940,100,11607,11919,12838,11673,11563,,1,2,919,1165,227,2084,244,49
49,940,100,11615,11883,12855,11670,11571,,1,2,972,1185,222,2157,245,49
49,940,100,11590,11835,12873,11611,11569,,1,2,1038,1262,222,2300,245,49
49,940,100,11577,11820,12892,11600,11557,,1,2,1072,1292,221,2364,245,49
49,940,100,11580,11796,12880,11625,11573,,1,2,1084,1255,216,2339,246,49
49,940,100,11570,11793,12905,11654,11595,,1,2,1112,1251,213,2363,247,49
49,940,100,11577,11779,12929,11677,11611,,1,2,1150,1252,209,2402,248,50
49,940,100,11600,11769,12944,11690,11613,,1,2,1175,1254,207,2429,248,50
49,940,100,11616,11748,12941,11688,11578,,1,2,1193,1253,205,2446,249,50
49,940,100,11628,11740,12951,11700,11594,,1,2,1211,1251,203,2462,249,50
49,940,100,11617,11723,12947,11680,11594,,1,2,1224,1267,204,2491,249,50
49,940,100,11598,11707,12950,11693,11601,,1,2,1243,1257,201,2500,250,50
50,940,100,11572,11697,12946,11687,11616,,1,2,1249,1259,201,2508,250,50
50,940,100,11573,11697,12957,11696,11619,,1,2,1260,1261,200,2521,250,50
50,940,100,11572,11688,12929,11734,11629,,1,2,1241,1195,196,2436,251,50
50,940,100,11580,11697,12927,11767,11633,,1,2,1230,1160,194,2390,252,50
50,940,100,11587,11691,12927,11780,11634,,1,2,1236,1147,193,2383,252,50
50,940,100,11582,11671,12911,11798,11630,,1,2,1240,1113,190,2353,253,51
50,940,100,11562,11653,12887,11799,11626,,1,2,1234,1088,188,2322,253,51
50,940,100,11557,11636,12861,11820,11620,,1,2,1225,1041,185,2266,254,51
50,940,100,11539,11627,12848,11831,11632,,1,2,1221,1017,183,2238,255,51
51,940,100,11562,11628,12832,11873,11639,,1,2,1204,959,180,2163,256,51
51,940,100,11593,11676,12780,11886,11616,,1,2,1104,894,181,1998,255,51
51,940,100,11591,11665,12767,11914,11618,,1,2,1102,853,177,1955,256,51
51,940,100,11587,11656,12739,11950,11620,,1,2,1083,789,173,1872,258,52
51,940,100,11588,11689,12674,11974,11612,,1,2,985,700,171,1685,258,52
52,940,100,11570,11679,12633,12018,11583,,1,2,954,615,164,1569,261,52
52,940,100,11558,11654,12550,12031,11587,,1,2,896,519,158,1415,263,53
53,940,100,11558,11629,12516,12095,11605,,1,2,887,421,147,1308,268,54
55,940,100,11572,11623,12439,12170,11628,,1,2,816,269,133,1085,275,55
65535,940,100,11575,11618,12381,12227,11635,,0,2,763,154,120,917,283,57
65535,940,100,11573,11604,12354,12290,11635,,0,2,750,64,109,814,292,58
65535,940,100,11559,11597,12305,12339,11597,,0,3,34,742,2282,776,304,61
65535,940,100,11576,11597,12265,12390,11601,,0,3,125,789,731,914,314,63
65,940,100,11567,11584,12169,12506,11616,,1,3,337,890,364,1227,327,65
66,940,100,11555,11584,12138,12557,11636,,1,3,419,921,320,1340,331,66
66,940,100,11572,11582,12101,12606,11661,,1,3,505,945,287,1450,335,67
67,940,100,11593,11640,12073,12624,11668,,1,3,551,956,274,1507,336,67
67,940,100,11599,11619,12006,12646,11672,,1,3,640,974,252,1614,340,68
68,940,100,11592,11603,11966,12689,11673,,1,3,723,1016,241,1739,341,68
68,940,100,11592,11591,11933,12732,11673,,1,3,799,1059,233,1858,343,69
68,940,100,11577,11577,11879,12767,11670,,1,3,888,1097,224,1985,345,69
69,940,100,11583,11568,11852,12796,11676,,1,3,944,1120,219,2064,346,69
69,940,100,11566,11565,11844,12804,11666,,1,3,960,1138,219,2098,346,69
69,940,100,11593,11580,11791,12883,11718,,1,3,1092,1165,207,2257,348,70
69,940,100,11596,11583,11779,12902,11688,,1,3,1123,1214,208,2337,348,70
69,940,100,11588,11573,11761,12911,11672,,1,3,1150,1239,208,2389,348,70
69,940,100,11572,11562,11752,12924,11697,,1,3,1172,1227,205,2399,349,70
70,940,100,11575,11563,11736,12931,11731,,1,3,1195,1200,200,2395,350,70
70,940,100,11567,11555,11718,12929,11723,,1,3,1211,1206,200,2417,350,70
70,940,100,11556,11565,11719,12934,11774,,1,3,1215,1160,195,2375,351,70
70,940,100,11570,11574,11722,12908,11819,,1,3,1186,1089,192,2275,352,70
70,940,100,11586,11583,11723,12913,11840,,1,3,1190,1073,190,2263,353,71
70,940,100,11601,11580,11711,12875,11857,,1,3,1164,1018,187,2182,353,71
